,id,name,coordinates,score,intro,images,tag_labels,attribution,price_tier,eatingout_score,breakfast,lunch,dinner,drinks,coffee,icecream,cuisine,price,latitude,longitude 
135,T__54c067e26a5c,Simply Spanish,"{'latitude': -37.83209576333944, 'longitude': 144.95715336030912}",3.0419919741587953,The best paella in Melbourne. This little restaurant offers fantastic coffee and good wines. A vegetarian menu and a nice atmosphere. Friendly staff. Fabulous value for money.,[],"['lunch', 'coffee', 'dinner', 'cuisine', 'feature', 'breakfast', 'eatingout', 'cuisine-Wine', 'cuisine-Tapas', 'eatingout_time', 'cuisine-Seafood', 'cuisine-Spanish', 'feature-Takeaway', 'poitype-Restaurant', 'eatingout_establishment', 'feature-Outdoor_seating']","[{'url': 'http://www.openstreetmap.org/', 'source_id': 'openstreetmap'}]",2.0,6.083983948317591,1,1,1,0,1,0,"['Wine', 'Tapas', 'Seafood', 'Spanish']",medium,-37.83209576333944,144.95715336030912
136,N__457308112,Seven Seeds,"{'latitude': -37.8028349, 'longitude': 144.9590354}",3.041908262719116,"The most popular coffee in the area, as some people say. Located in a peaceful street in Melbourne. Good eggs benedict and friendly staff. A nice interior and a fantastic atmosphere. Really cheap prices. Usually frequented by happy people.",[],"['lunch', 'coffee', 'cuisine', 'feature', 'district', 'breakfast', 'eatingout', 'poitype-Cafe', 'eatingout_time', 'feature-Takeaway', 'district-inner_north', 'cuisine-Eggs_benedict', 'eatingout_establishment']","[{'url': 'http://www.openstreetmap.org/node/457308112', 'source_id': 'openstreetmap'}]",2.0,6.083816525438232,1,1,0,0,1,0,['Eggs_benedict'],medium,-37.8028349,144.9590354
137,T__df80b60925a4,South of Johnston,"{'latitude': -37.806001, 'longitude': 144.984635}",3.041659750078267,"Local venue with a seasonal menu, located at the centre. South of Johnston is a place worth considering for its delicious food. Fantastic value for money and a chic ambience. Amazing service.",[],"['lunch', 'coffee', 'cuisine', 'feature', 'district', 'breakfast', 'eatingout', 'poitype-Cafe', 'eatingout_time', 'feature-Fireplace', 'district-inner_east', 'eatingout_establishment', 'feature-Outdoor_seating']","[{'url': 'http://www.openstreetmap.org/node/2485961883', 'source_id': 'openstreetmap'}]",,6.083319500156534,1,1,0,0,1,0,['unknown'],medium,-37.806001,144.984635
138,T__dd89149a94a6,Urban Grooves,"{'latitude': -37.704693586265755, 'longitude': 145.1014619016268}",3.0411204206823466,Urban Grooves is a coffee shop in Melbourne. Good desserts and fantastic coffee. A really good menu and large portions. Reasonable prices and a nice ambience. Top class service. Typically frequented by wonderful people.,[],"['lunch', 'coffee', 'cuisine', 'feature', 'breakfast', 'character', 'eatingout', 'poitype-Cafe', 'eatingout_time', 'cuisine-Dessert', 'eatingout_establishment', 'feature-Outdoor_seating', 'character-Popular_with_locals']","[{'url': 'http://www.openstreetmap.org/way/246970775', 'source_id': 'openstreetmap'}]",2.0,6.082240841364693,1,1,0,0,1,0,['Dessert'],medium,-37.704693586265755,145.1014619016268
139,N__1070249501,Proud Mary,"{'latitude': -37.802337, 'longitude': 144.985247}",3.0409112517838324,Proud Mary is a hip coffee shop in Inner east. Awesome food and a knowledgable owner. Amazing coffee in a fantastic atmosphere. Large portions.,[],"['lunch', 'coffee', 'cuisine', 'feature', 'district', 'breakfast', 'eatingout', 'poitype-Cafe', 'eatingout_time', 'feature-Takeaway', 'district-inner_east', 'eatingout_establishment']","[{'url': 'http://www.openstreetmap.org/node/1070249501', 'source_id': 'openstreetmap'}]",2.0,6.081822503567665,1,1,0,0,1,0,['unknown'],medium,-37.802337,144.985247
140,N__990582238,True South,"{'latitude': -37.9757159, 'longitude': 145.016407}",3.0408175349491757,"Local venue with a well priced menu, located near the beach. True South is a good option for its good tapas and tasty beers. Excellent service and a fantastic atmosphere.",[],"['lunch', 'dinner', 'cuisine', 'feature', 'eatingout', 'cuisine-Beer', 'cuisine-Wine', 'cuisine-Tapas', 'eatingout_time', 'cuisine-Spanish', 'poitype-Restaurant', 'eatingout_establishment', 'feature-Outdoor_seating']","[{'url': 'http://www.openstreetmap.org/node/990582238', 'source_id': 'openstreetmap'}]",,6.0816350698983515,0,1,1,0,0,0,"['Beer', 'Wine', 'Tapas', 'Spanish']",medium,-37.9757159,145.016407
141,T__3eb12d339211,Pomodoro Sardo,"{'latitude': -37.81037677084444, 'longitude': 144.96909399946014}",3.040790310572458,"Packed restaurant with a fabulous menu and large portions, located close to the Chinese Museum. Wood fired pizzas. Good wines. Fantastic value for money and a comfortable ambience. Extremely friendly staff.",[],"['lunch', 'dinner', 'cuisine', 'feature', 'district', 'eatingout', 'cuisine-Wine', 'district-cbd', 'cuisine-Pizza', 'eatingout_time', 'cuisine-Dessert', 'cuisine-Italian', 'cuisine-Seafood', 'feature-Takeaway', 'poitype-Restaurant', 'eatingout_establishment', 'district-melbourne_central_business_district']","[{'url': 'http://www.openstreetmap.org/', 'source_id': 'openstreetmap'}]",2.0,6.081580621144916,0,1,1,0,0,0,"['Wine', 'Pizza', 'Dessert', 'Italian', 'Seafood']",medium,-37.81037677084444,144.96909399946014
142,T__faf5a2342cfa,Three Bags Full,"{'latitude': -37.8073914, 'longitude': 144.9965445}",3.0406961531582946,Three Bags Full is an amazing coffee shop in Abbotsford. Delicious food. Has outdoor seating and takeaway. Friendly staff and an excellent ambience. Extraordinary value for money.,[],"['lunch', 'coffee', 'cuisine', 'feature', 'district', 'breakfast', 'eatingout', 'poitype-Cafe', 'eatingout_time', 'feature-Takeaway', 'district-abbotsford', 'eatingout_establishment', 'feature-Outdoor_seating']","[{'url': 'http://www.openstreetmap.org/node/2963998279', 'source_id': 'openstreetmap'}]",,6.081392306316589,1,1,0,0,1,0,['unknown'],medium,-37.8073914,144.9965445
143,T__0c8c9ebe7eee,Saint Crispin,"{'latitude': -37.800233, 'longitude': 144.984221}",3.029856695485953,"Romantic restaurant with a contemporary menu and good acoustics, located close to the Backwoods Gallery. Excellent food in a relaxed ambience. Really expensive wines. A knowledgable sommelier. Really good value for money.",[],"['lunch', 'dinner', 'cuisine', 'district', 'eatingout', 'cuisine-Wine', 'eatingout_time', 'cuisine-Dessert', 'poitype-Restaurant', 'district-inner_east', 'eatingout_establishment']","[{'url': 'http://www.openstreetmap.org/node/2102427392', 'source_id': 'openstreetmap'}]",2.0,6.059713390971906,0,1,1,0,0,0,"['Wine', 'Dessert']",medium,-37.800233,144.984221
144,lp__1a398e29,Journal Canteen,"{'latitude': -37.8169101, 'longitude': 144.965784}",3.0297324381918416,Little restaurant with a healthy menu. Journal Canteen is a place worth considering for its really good food and good coffee. Fantastic value for money and a bright atmosphere. Really friendly waiters.,[],"['lunch', 'coffee', 'cuisine', 'feature', 'district', 'breakfast', 'eatingout', 'district-cbd', 'poitype-Cafe', 'eatingout_time', 'feature-Takeaway', 'eatingout_establishment', 'district-melbourne_central_business_district']","[{'url': 'http://www.openstreetmap.org/node/4305653789', 'source_id': 'openstreetmap'}]",,6.059464876383683,1,1,0,0,1,0,['unknown'],medium,-37.8169101,144.965784
145,W__39213929,Bond Store,"{'latitude': -37.8217545, 'longitude': 144.9639586}",3.0292467845476025,"Nice coffee shop with a warm interior, located close to the Sandridge Bridge. Amazing food in a fantastic ambience. Really friendly service. Good prices.",[],"['lunch', 'coffee', 'cuisine', 'district', 'breakfast', 'eatingout', 'cuisine-Deli', 'district-cbd', 'poitype-Cafe', 'eatingout_time', 'eatingout_establishment']","[{'url': 'http://www.openstreetmap.org/way/39213929', 'source_id': 'openstreetmap'}]",,6.058493569095205,1,1,0,0,1,0,['Deli'],medium,-37.8217545,144.9639586
146,T__c46c7fbaed1d,Squires Loft,"{'latitude': -37.83924679642378, 'longitude': 144.99260541169286}",3.017151782267189,Squires Loft is a restaurant in Melbourne. Good wines and fantastic service. Quite good wine list and amazing menu. Really good value for money and a nice ambience.,[],"['lunch', 'dinner', 'cuisine', 'eatingout', 'cuisine-Ribs', 'cuisine-Wine', 'cuisine-Steak', 'eatingout_time', 'poitype-Restaurant', 'eatingout_establishment']","[{'url': 'http://www.openstreetmap.org/', 'source_id': 'openstreetmap'}]",2.0,6.034303564534378,0,1,1,0,0,0,"['Ribs', 'Wine', 'Steak']",medium,-37.83924679642378,144.99260541169286
147,T__845e99d48b33,Brother Baba Budan,"{'latitude': -37.813458, 'longitude': 144.962242}",3.0166264814397623,Well known coffee shop with a unique interior. Located close to the centre in Melbourne. Customers praise the delicious pastries and home made cakes. Fantastic coffee in a nice ambience. Friendly service.,[],"['coffee', 'cuisine', 'feature', 'district', 'breakfast', 'eatingout', 'district-cbd', 'poitype-Cafe', 'eatingout_time', 'feature-Takeaway', 'eatingout_establishment', 'district-melbourne_central_business_district']","[{'url': 'http://www.openstreetmap.org/node/1112462421', 'source_id': 'openstreetmap'}, {'url': 'http://en.wikivoyage.org/wiki/Melbourne/CBD', 'source_id': 'wikivoyage'}]",1.0,6.033252962879525,1,0,0,0,1,0,['unknown'],cheap,-37.813458,144.962242
148,T__8d8b1133f2b9,Templestowe Memorial Hall,"{'latitude': -37.7576868, 'longitude': 145.1297035}",3.016589021378766,"Templestowe Memorial Hall is a restaurant in Templestowe. Excellent desserts and australian wines. Good menu, really good wine list, fantastic service and a lovely ambience. Reasonable prices.",[],"['lunch', 'coffee', 'dinner', 'cuisine', 'district', 'character', 'eatingout', 'cuisine-Wine', 'eatingout_time', 'cuisine-Dessert', 'cuisine-Italian', 'poitype-Restaurant', 'district-templestowe', 'eatingout_establishment', 'character-Popular_with_locals']","[{'url': 'http://www.openstreetmap.org/way/824825601', 'source_id': 'openstreetmap'}]",2.0,6.033178042757532,0,1,1,0,1,0,"['Wine', 'Dessert', 'Italian']",medium,-37.7576868,145.1297035
149,T__8d53814558d2,Red Emperor Chinese Restaurant,"{'latitude': -37.819962715493745, 'longitude': 144.96620670552855}",3.0161984721528925,"One of the best restaurants. Located close to the Evan Walker Bridge in Melbourne. Quite expensive food and fantastic service. Good wines. Really nice wine list, extensive menu and a lovely ambience. Really good value for money.",[],"['lunch', 'dinner', 'cuisine', 'feature', 'district', 'eatingout', 'cuisine-Wine', 'district-cbd', 'eatingout_time', 'cuisine-Chinese', 'cuisine-Vegetarian', 'poitype-Restaurant', 'eatingout_establishment', 'feature-Outdoor_seating']","[{'url': 'http://www.openstreetmap.org/', 'source_id': 'openstreetmap'}]",,6.032396944305785,0,1,1,0,0,0,"['Wine', 'Chinese', 'Vegetarian']",medium,-37.819962715493745,144.96620670552855
150,T__f17e32710ed2,Laurent Boulangerie Patisserie,"{'latitude': -37.8149376, 'longitude': 144.9644345}",3.0156973425134885,"Located in the centre in Melbourne. Laurent Boulangerie Patisserie is a place worth considering for its beautiful pastries and fantastic coffee. A warm interior, big portions and a really amazing ambience. Friendly service. Reasonable prices.",[],"['lunch', 'coffee', 'dinner', 'cuisine', 'feature', 'district', 'breakfast', 'eatingout', 'district-cbd', 'eatingout_time', 'poitype-Bakery', 'cuisine-Dessert', 'cuisine-Sandwich', 'feature-Takeaway', 'poitype-Restaurant', 'eatingout_establishment', 'feature-Outdoor_seating', 'district-melbourne_central_business_district']","[{'url': 'http://www.openstreetmap.org/node/6634610585', 'source_id': 'openstreetmap'}]",,6.031394685026977,1,1,1,0,1,0,"['Dessert', 'Sandwich']",medium,-37.8149376,144.9644345
151,T__e6b66c04dc60,Koko Black,"{'latitude': -37.813648, 'longitude': 144.971923}",3.004850819017956,"Koko Black is a little coffee shop in Melbourne close to the Fortyfivedownstairs. Beautiful ice cream and quick coffee. Good interior, unique menu, fantastic service and a quaint ambience. Really reasonable prices.",[],"['lunch', 'coffee', 'dinner', 'cuisine', 'feature', 'district', 'icecream', 'eatingout', 'district-cbd', 'poitype-Cafe', 'eatingout_time', 'cuisine-Dessert', 'feature-Takeaway', 'poitype-Restaurant', 'eatingout_establishment', 'district-melbourne_central_business_district']","[{'url': 'http://www.openstreetmap.org/node/3261058061', 'source_id': 'openstreetmap'}]",,6.009701638035912,0,1,1,0,1,1,['Dessert'],medium,-37.813648,144.971923
152,T__ba24b40a2188,Gelobar,"{'latitude': -37.7764628, 'longitude': 144.9711617}",3.0041326135510023,"Gelobar is an ice cream parlour in Melbourne. Vegan ice cream and italian coffee. Good menu, extensive wine list, friendly staff and a peaceful ambience.",[],"['coffee', 'cuisine', 'icecream', 'eatingout', 'poitype-Cafe', 'cuisine-Dessert', 'cuisine-Italian', 'eatingout_establishment']","[{'url': 'http://www.openstreetmap.org/node/1671557049', 'source_id': 'openstreetmap'}]",,6.0082652271020045,0,0,0,0,1,1,"['Dessert', 'Italian']",medium,-37.7764628,144.9711617
153,T__ac95f5a2661e,Napier Hotel,"{'latitude': -37.80171678861742, 'longitude': 144.98036933075923}",3.0029206656708936,"The Napier is a great local pub with a laidback atmosphere, excellent food and an outdoor seating area. The bogan burger has a reputation because of its size, but the real winner here is the parma with smoked kangaroo.",[],"['lunch', 'dinner', 'drinks', 'cuisine', 'feature', 'district', 'eatingout', 'nightlife', 'poitype-Bar', 'cuisine-Beer', 'cuisine-Steak', 'eatingout_time', 'poitype-Restaurant', 'district-inner_east', 'eatingout_establishment', 'feature-Outdoor_seating']","[{'url': 'http://www.openstreetmap.org/way/228469019', 'source_id': 'openstreetmap'}, {'url': 'http://en.wikivoyage.org/wiki/Melbourne/Inner%20east', 'source_id': 'wikivoyage'}]",,5.461062950045816,0,1,1,1,0,0,"['Beer', 'Steak']",medium,-37.80171678861742,144.98036933075923
154,T__781a54d38152,Left Field,"{'latitude': -37.901628, 'longitude': 145.054847}",2.9920971887169143,Little coffee shop with an old menu. Fabulous food and good coffee. Friendly service and a fantastic atmosphere. Reasonable prices. Usually frequented by happy people.,[],"['lunch', 'coffee', 'cuisine', 'feature', 'breakfast', 'character', 'eatingout', 'poitype-Cafe', 'cuisine-Indian', 'eatingout_time', 'feature-Takeaway', 'eatingout_establishment', 'feature-Outdoor_seating', 'character-Popular_with_locals']","[{'url': 'http://www.openstreetmap.org/node/2365234907', 'source_id': 'openstreetmap'}]",,5.984194377433829,1,1,0,0,1,0,['Indian'],medium,-37.901628,145.054847
155,N__575417952,The Olive Tree Bistro,"{'latitude': -37.8330238, 'longitude': 144.969881}",2.9919761158817675,The Olive Tree Bistro is an italian restaurant in Melbourne. Good meat and really good wines. Large portions and a cozy ambience. Top notch service. Excellent value for money.,[],"['lunch', 'dinner', 'cuisine', 'eatingout', 'cuisine-Wine', 'cuisine-Steak', 'eatingout_time', 'cuisine-Dessert', 'cuisine-Italian', 'poitype-Restaurant', 'eatingout_establishment']","[{'url': 'http://www.openstreetmap.org/node/575417952', 'source_id': 'openstreetmap'}]",,5.983952231763535,0,1,1,0,0,0,"['Wine', 'Steak', 'Dessert', 'Italian']",medium,-37.8330238,144.969881
156,T__7583da252bc5,Glovers Station,"{'latitude': -37.8782084, 'longitude': 145.0078942}",2.9917038032490666,Glovers Station is a fantastic coffee shop in Melbourne. Good coffee and extremely friendly staff. A happy menu and a beautiful ambience.,[],"['lunch', 'coffee', 'cuisine', 'feature', 'breakfast', 'eatingout', 'poitype-Cafe', 'eatingout_time', 'cuisine-Eggs_benedict', 'eatingout_establishment', 'feature-Outdoor_seating']","[{'url': 'http://www.openstreetmap.org/node/4967154722', 'source_id': 'openstreetmap'}]",,5.983407606498133,1,1,0,0,1,0,['Eggs_benedict'],medium,-37.8782084,145.0078942
157,T__1479da44d3d2,Barry,"{'latitude': -37.7801846, 'longitude': 144.9967005}",2.991447552977857,"Warm coffee shop with airy ceilings, located in the centre. Vegetarian food in a vibrant atmosphere. Good coffee and really quick service. Reasonable prices. Usually frequented by really nice people.",[],"['lunch', 'coffee', 'dinner', 'cuisine', 'feature', 'district', 'breakfast', 'eatingout', 'poitype-Cafe', 'eatingout_time', 'cuisine-Regional', 'district-northcote', 'poitype-Restaurant', 'eatingout_establishment', 'feature-Outdoor_seating']","[{'url': 'http://www.openstreetmap.org/node/3399003680', 'source_id': 'openstreetmap'}]",,5.982895105955714,1,1,1,0,1,0,['Regional'],medium,-37.7801846,144.9967005
158,T__563cdbae6f3f,Da Noi,"{'latitude': -37.83862903457699, 'longitude': 144.98970572729098}",2.9913929798931678,Da Noi is a family restaurant in Melbourne. Fantastic food in an intimate ambience. Good wines and friendly staff. An italian wine list.,[],"['lunch', 'dinner', 'cuisine', 'character', 'eatingout', 'cuisine-Wine', 'eatingout_time', 'cuisine-Dessert', 'cuisine-Italian', 'cuisine-Seafood', 'character-Rustic', 'character-Romantic', 'poitype-Restaurant', 'eatingout_establishment']","[{'url': 'http://www.openstreetmap.org/', 'source_id': 'openstreetmap'}]",2.0,5.9827859597863355,0,1,1,0,0,0,"['Wine', 'Dessert', 'Italian', 'Seafood']",medium,-37.83862903457699,144.98970572729098
